Year,Month,State,Month_sin,Month_cos,Deforestation_ha,Deforestation_Class_Median,Deforestation_Class_Q75,CO2_Emissions,Total_Precipitation_z,Atmospheric_Pressure_Station_z,Global_Radiation_z,Air_Temperature_z,Max_Air_Temperature_z,Min_Air_Temperature_z,Relative_Humidity_z,Max_Relative_Humidity_z,Min_Relative_Humidity_z,Hourly_Wind_Speed_z,Max_Wind_Gust_z
2016,6,SE,1.2246468e-16,-1.000000,381.4500,0,0,162351.3000,0.254524,0.850108,-0.212117,0.343264,-0.129298,0.417414,0.362348,-0.084946,0.212819,-0.165121,-2.700525
2016,7,SE,-0.500000,-0.866025,508.6000,0,0,216468.4000,-0.301681,0.861939,-0.174386,0.191221,-0.347570,0.271801,0.198336,-0.460342,-0.202821,-0.822857,-2.710321
2016,8,SE,-0.866025,-0.500000,508.6000,0,0,216468.4000,-0.270564,0.856944,-0.148040,0.161982,-0.285207,0.326406,0.180763,-0.460342,-0.009845,-1.492887,-2.720117
2016,9,SE,-1.000000,-1.8369702e-16,381.4500,0,0,162351.3000,-0.348355,0.838803,-0.104273,0.305253,-0.472297,0.581229,0.347704,-0.585474,0.094065,-2.150623,-2.729912
2016,10,SE,-0.866025,0.500000,203.4400,0,0,86587.3600,-0.418367,0.773339,-0.066692,0.518698,-0.129298,0.708640,0.579077,-0.335210,0.569083,-2.808359,-2.739708
2016,11,SE,-0.500000,0.866025,76.2900,0,0,32470.2600,-0.425498,0.742579,-0.037806,0.653197,-0.254025,1.018068,0.713801,-0.366493,0.465173,-3.201771,-2.749504
2016,12,SE,-2.4492936e-16,1.000000,50.8600,0,0,21646.8400,-0.349652,0.732851,-0.043025,0.720447,-0.160479,0.836052,0.781163,-0.084946,0.717526,-3.201771,-2.749504
2017,1,SE,0.500000,0.866025,130.8800,0,0,60779.4600,-0.463745,0.744682,-0.031441,0.875414,-0.254025,0.963463,0.927602,-0.397776,0.094065,-3.201771,-2.749504
2017,2,SE,0.866025,0.500000,130.8800,0,0,60779.4600,-0.419015,0.729959,-0.045841,0.945587,-0.160479,0.981665,0.997893,-0.241361,0.420640,-3.201771,-2.749504
2017,3,SE,1.000000,6.123234e-17,130.8800,0,0,60779.4600,-0.286771,0.721809,-0.086980,0.998217,0.182520,0.999867,1.041825,0.165319,0.465173,-3.177183,-2.749504
2017,4,SE,0.866025,-0.500000,196.3200,0,0,91169.1900,-0.019689,0.742842,-0.144329,0.948511,0.088975,0.726842,0.977392,0.384300,0.732370,-2.113741,-2.259717
2017,5,SE,0.500000,-0.866025,523.5200,0,0,243117.8400,0.369266,0.777020,-0.187585,0.626882,0.182520,0.599430,0.658154,0.165319,0.227664,-1.996946,-2.622159
2017,6,SE,1.2246468e-16,-1.000000,981.6000,0,0,455845.9500,-0.476062,0.825921,-0.219423,0.314025,0.120157,0.453817,0.321345,-0.053663,0.123754,-1.462152,-2.529100
2017,7,SE,-0.500000,-0.866025,1308.8000,0,0,607794.6000,-0.476062,0.906370,-0.200690,-0.025147,-0.565843,0.417414,-0.030109,-0.585474,-0.351264,-0.933504,-2.436040
2017,8,SE,-0.866025,-0.500000,1308.8000,0,0,607794.6000,-0.476062,0.855629,-0.186682,-0.107016,-0.628206,0.253599,-0.094542,-0.491625,0.183131,-0.392562,-2.342980
2017,9,SE,-1.000000,-1.8369702e-16,981.6000,0,0,455845.9500,-0.476062,0.874559,-0.152207,-0.042690,-0.409934,0.472019,-0.053539,-0.366493,0.049532,0.160673,-0.692398
2017,10,SE,-0.866025,0.500000,523.5200,0,0,243117.8400,-0.190180,0.796738,-0.092783,0.325721,-0.035752,0.599430,0.341846,0.227885,0.435484,0.904468,0.042283
2017,11,SE,-0.500000,0.866025,196.3200,0,0,91169.1900,-0.384657,0.729433,-0.041504,0.583024,-0.035752,0.854254,0.617152,0.102752,0.658149,1.285586,0.287177
2017,12,SE,-2.4492936e-16,1.000000,130.8800,0,0,60779.4600,-0.407346,0.717602,-0.071225,0.667817,0.057793,0.745044,0.702086,0.008903,0.524550,0.972086,0.483092
2018,1,SE,0.500000,0.866025,32.8600,0,0,16349.6200,-0.428091,0.731800,-0.048670,0.869566,-0.160479,0.890657,0.904172,-0.272644,0.613616,1.144204,0.434113
2018,2,SE,0.866025,0.500000,32.8600,0,0,16349.6200,-0.183049,0.707612,-0.075984,0.811088,0.182520,0.672237,0.848525,-0.022380,0.583927,0.756939,0.532070
2018,3,SE,1.000000,6.123234e-17,32.8600,0,0,16349.6200,-0.020337,0.708926,-0.080589,0.790620,0.276066,0.726842,0.825095,0.196602,0.687837,0.732350,0.385134
2018,4,SE,0.866025,-0.500000,49.2900,0,0,24524.4300,-0.181753,0.753884,-0.141735,0.737990,0.213702,0.726842,0.746018,0.196602,0.539394,0.037732,-0.398525
2018,5,SE,0.500000,-0.866025,131.4400,0,0,65398.4800,-0.211476,0.791743,-0.180049,0.489459,0.120157,0.453817,0.488285,0.227885,0.390951,0.099203,0.091262
2018,6,SE,1.2246468e-16,-1.000000,246.4500,0,0,122622.1500,0.176636,0.846953,-0.199063,0.208765,0.120157,0.308204,0.204193,0.040186,0.064376,0.252879,-0.202610
2018,7,SE,-0.500000,-0.866025,328.6000,0,0,163496.2000,-0.181753,0.862728,-0.187888,0.012864,-0.409934,0.362809,0.002108,-0.335210,0.064376,0.031585,-0.447504
2018,8,SE,-0.866025,-0.500000,328.6000,0,0,163496.2000,-0.378175,0.865620,-0.149561,0.188298,-0.441116,0.308204,0.207122,-0.429059,0.168287,0.424997,-0.349547
2018,9,SE,-1.000000,-1.8369702e-16,246.4500,0,0,122622.1500,-0.441056,0.806991,-0.106139,0.369579,-0.409934,0.362809,0.391635,-0.366493,0.168287,0.910615,0.385134
2018,10,SE,-0.866025,0.500000,131.4400,0,0,65398.4800,-0.401512,0.757302,-0.081245,0.600567,-0.191661,0.854254,0.628867,-0.178795,0.435484,1.353204,0.630028
2018,11,SE,-0.500000,0.866025,49.2900,0,0,24524.4300,-0.385306,0.744156,-0.063940,0.743838,-0.066934,0.927060,0.769448,-0.116229,0.598771,1.383939,0.238198
2018,12,SE,-2.4492936e-16,1.000000,32.8600,0,0,16349.6200,-0.448187,0.753095,-0.056203,0.860794,0.151339,0.908858,0.874884,0.353017,0.331574,0.990527,0.385134
2019,1,SE,0.500000,0.866025,39.9400,0,0,20146.4800,-0.434573,0.775442,-0.061251,0.995293,0.244884,0.963463,0.992035,0.102752,0.509706,0.633997,-0.153632
2019,2,SE,0.866025,0.500000,39.9400,0,0,20146.4800,-0.344466,0.721546,-0.090827,1.115173,0.400793,0.945262,1.135546,0.446866,0.806592,0.910615,0.385134
2019,3,SE,1.000000,6.123234e-17,39.9400,0,0,20146.4800,-0.043674,0.728645,-0.168903,1.039152,0.494338,0.836052,1.050611,0.603281,0.791747,0.461880,0.532070
2019,4,SE,0.866025,-0.500000,59.9100,0,0,30219.7200,-0.074142,0.730222,-0.291505,0.954359,0.556702,0.890657,0.977392,0.884828,0.672993,-0.079062,-0.251589
2019,5,SE,0.500000,-0.866025,159.7600,0,0,80585.9200,0.064585,0.751255,-0.330100,0.729219,0.619065,0.635834,0.734303,0.822262,0.628460,-0.318798,-0.104653
2019,6,SE,1.2246468e-16,-1.000000,299.5500,0,0,151098.6000,0.467153,0.839592,-0.330671,0.252623,0.120157,0.490221,0.242268,0.259168,0.272197,0.209850,-0.055674
2019,7,SE,-0.500000,-0.866025,399.4000,0,0,201464.8000,0.741365,0.844324,-0.376428,0.036255,1.616883,0.217196,0.034324,1.792036,0.390951,0.228291,-0.153632
2019,8,SE,-0.866025,-0.500000,399.4000,0,0,201464.8000,-0.157767,0.894540,-0.147290,0.103504,-0.628206,0.271801,0.101686,-0.147512,0.405795,0.252879,0.287177
2019,9,SE,-1.000000,-1.8369702e-16,299.5500,0,0,151098.6000,-0.166195,0.834334,-0.111707,0.290634,-1.099052,0.581229,0.294986,-0.663682,0.668540,0.529497,0.140241
2019,10,SE,-0.866025,0.500000,159.7600,0,0,80585.9200,-0.181105,0.777546,-0.060033,0.518698,-1.498179,0.581229,0.529288,-1.211135,0.444391,0.892174,0.336155
2019,11,SE,-0.500000,0.866025,59.9100,0,0,30219.7200,-0.430035,0.722861,-0.038224,0.746762,-0.784115,0.908858,0.760662,-0.585474,0.212819,0.959792,0.336155
2019,12,SE,-2.4492936e-16,1.000000,39.9400,0,0,20146.4800,-0.450131,0.726016,-0.038807,0.875414,-0.534661,0.890657,0.892457,-0.710606,-0.039534,1.205674,0.679006
2020,1,SE,0.500000,0.866025,61.4000,0,0,30341.3200,-0.414477,0.725227,-0.430859,0.966054,-0.285207,0.981665,0.994964,-0.460342,0.197975,0.886027,0.532070
2020,2,SE,0.866025,0.500000,61.4000,0,0,30341.3200,-0.055991,0.727856,-0.430859,1.047924,-0.035752,0.927060,1.059397,-0.116229,0.480017,0.566380,0.091262
2020,3,SE,1.000000,6.123234e-17,61.4000,0,0,30341.3200,0.132004,0.709978,-0.430859,0.960207,0.120157,0.781447,0.971534,0.165319,0.390951,0.302056,0.238198
2020,4,SE,0.866025,-0.500000,92.1000,0,0,45511.9800,0.453539,0.740475,-0.430859,0.831555,0.182520,0.672237,0.842668,0.290451,0.628460,-0.011444,-0.251589
2020,5,SE,0.500000,-0.866025,245.6000,0,0,121365.2800,0.192940,0.786484,-0.430859,0.439753,0.276066,0.453817,0.447282,0.321734,0.242508,-0.263474,0.532070
2020,6,SE,1.2246468e-16,-1.000000,460.5000,0,0,227559.9000,0.377693,0.818033,-0.430859,0.226308,0.244884,0.381011,0.215909,0.134035,0.183131,-0.128239,0.679006
2020,7,SE,-0.500000,-0.866025,614.0000,0,0,303413.2000,-0.242041,0.831967,-0.430859,0.047950,-0.472297,0.381011,0.037253,-0.491625,-0.470019,0.185262,0.385134
2020,8,SE,-0.866025,-0.500000,614.0000,0,0,303413.2000,-0.046915,0.844850,-0.430859,0.056722,-0.316388,0.107986,0.043110,-0.429059,-0.559084,0.215997,0.189219
2020,9,SE,-1.000000,-1.8369702e-16,460.5000,0,0,227559.9000,-0.339928,0.829601,-0.430859,0.258471,-0.597025,0.563027,0.253983,-0.804455,-0.084067,0.424997,0.189219
2020,10,SE,-0.866025,0.500000,245.6000,0,0,121365.2800,-0.411236,0.762034,-0.430859,0.580100,-0.285207,0.635834,0.608365,-0.491625,0.138598,0.941351,0.238198
2020,11,SE,-0.500000,0.866025,92.1000,0,0,45511.9800,-0.286122,0.738898,-0.430859,0.682436,-0.503479,0.617632,0.707944,-0.585474,0.272197,1.064292,0.238198
2020,12,SE,-2.4492936e-16,1.000000,61.4000,0,0,30341.3200,-0.449483,0.741527,-0.430859,0.732143,-0.503479,1.036270,0.772377,-0.460342,-0.084067,1.168792,0.287177
2021,1,SE,0.500000,0.866025,43.2600,0,0,21995.6000,-0.072846,0.727593,-0.430859,0.840327,3.706063,0.854254,0.795807,3.637735,0.242508,0.836850,0.287177
2021,2,SE,0.866025,0.500000,43.2600,0,0,21995.6000,-0.430684,0.709715,-0.430859,1.313998,3.207155,1.660587,1.191193,3.137206,-0.633306,0.972086,0.434113
2021,3,SE,1.000000,6.123234e-17,43.2600,0,0,21995.6000,-0.240744,0.721809,-0.430859,1.252596,1.866337,2.106527,1.085756,2.292564,-1.660532,0.560233,0.091262
2021,4,SE,0.866025,-0.500000,64.8900,0,0,32993.4000,-0.042378,0.730748,-0.430859,0.977750,-8.984928,1.418505,0.851454,-5.399932,-1.731785,0.068467,-0.006696
2021,5,SE,0.500000,-0.866025,173.0400,0,0,87982.4000,0.181919,0.788325,-0.430859,0.302330,-5.960294,0.472019,0.297914,-4.683551,-1.761473,0.056173,0.042283
2021,6,SE,1.2246468e-16,-1.000000,324.4500,0,0,164967.0000,-0.185642,0.815141,-0.430859,0.173678,-6.234694,0.308204,0.192478,-4.608472,-1.363646,0.025438,0.091262
2021,7,SE,-0.500000,-0.866025,432.6000,0,0,219956.0000,0.442519,0.862728,-0.430859,-0.045614,-4.033259,0.326406,-0.038895,-3.275815,-0.720887,-0.171268,-0.251589
2021,8,SE,-0.866025,-0.500000,432.6000,0,0,219956.0000,-0.293901,0.862465,-0.430859,-0.001756,-1.828706,0.126188,0.010894,-1.940029,-0.057347,0.437291,-0.153632
2021,9,SE,-1.000000,-1.8369702e-16,324.4500,0,0,164967.0000,-0.312053,0.820400,-0.430859,0.319873,-0.784115,0.544825,0.356490,-0.773172,0.019843,0.357379,-0.153632
2021,10,SE,-0.866025,0.500000,173.0400,0,0,87982.4000,-0.325666,0.760456,-0.430859,0.536241,0.962065,0.763245,0.584935,1.573055,0.301885,0.812262,0.287177
2021,11,SE,-0.500000,0.866025,64.8900,0,0,32993.4000,-0.216111,0.705509,-0.430859,0.702904,0.865402,0.781447,0.763591,0.681489,1.409271,1.174939,0.336155
2021,12,SE,-2.4492936e-16,1.000000,43.2600,0,0,21995.6000,-0.476062,0.713922,-0.430859,1.235053,0.581647,1.181883,1.079899,0.446866,1.302392,1.420822,-0.104653
2022,1,SE,0.500000,0.866025,56.1800,0,0,29124.5200,-0.476062,0.738898,-0.430859,1.205814,0.285420,1.797099,1.062326,0.205986,1.194028,1.260998,-0.888313
2022,2,SE,0.866025,0.500000,56.1800,0,0,29124.5200,-0.476062,0.759405,-0.430859,1.132717,-0.010807,1.769797,1.018394,-0.038021,1.097540,1.076586,-1.000964
2022,3,SE,1.000000,6.123234e-17,56.1800,0,0,29124.5200,-0.476062,0.779649,-0.430859,1.056695,-0.278970,1.738854,0.974463,-0.253874,0.989177,0.892174,-1.098921
2022,4,SE,0.866025,-0.500000,84.2700,0,0,43686.7800,-0.476062,0.800681,-0.430859,0.980674,-0.572079,1.709731,0.930531,-0.497882,0.885267,0.707762,-1.206674
2022,5,SE,0.500000,-0.866025,224.7200,0,0,116498.0800,-0.476062,0.821714,-0.430859,0.901729,-0.858952,1.678788,0.883671,-0.732504,0.778388,0.517203,-1.314427
2022,6,SE,1.2246468e-16,-1.000000,421.3500,0,0,218433.9000,-0.476062,0.842747,-0.430859,0.825707,-1.155179,1.649666,0.839739,-0.973384,0.674477,0.326644,-1.422181
2022,7,SE,-0.500000,-0.866025,561.8000,0,0,291245.2000,-0.476062,0.864042,-0.430859,0.749686,-1.438933,1.618723,0.795807,-1.208006,0.566114,0.142232,-1.529934
2022,8,SE,-0.866025,-0.500000,561.8000,0,0,291245.2000,-0.476062,0.885338,-0.430859,0.670741,-1.735160,1.589600,0.748947,-1.448886,0.459235,-0.054474,-1.637687
2022,9,SE,-1.000000,-1.8369702e-16,421.3500,0,0,218433.9000,-0.406698,0.826184,-0.430859,0.249699,0.650247,0.362809,0.300843,1.009960,0.019843,0.240585,-0.006696
2022,10,SE,-0.866025,0.500000,224.7200,0,0,116498.0800,-0.200552,0.779649,-0.430859,0.390046,1.679247,0.581229,0.432638,1.635621,0.123754,0.707762,0.189219
2022,11,SE,-0.500000,0.866025,84.2700,0,0,43686.7800,0.025689,0.713396,-0.430859,0.325721,1.928701,0.544825,0.344775,1.792036,1.266765,0.886027,0.140241
2022,12,SE,-2.4492936e-16,1.000000,56.1800,0,0,29124.5200,-0.322425,0.712344,-0.430859,0.390046,-0.035752,0.654035,0.444353,1.369715,1.155433,0.597115,-0.104653
2023,1,SE,0.500000,0.866025,34.2400,0,0,17149.9000,-0.376878,0.735743,-0.430859,0.638578,0.400793,0.781447,0.690371,1.385357,0.732370,0.738497,-0.104653
2023,2,SE,0.866025,0.500000,34.2400,0,0,17149.9000,-0.175919,0.736532,-0.430859,0.790620,2.240519,0.781447,0.828024,2.229998,1.441928,0.455732,-0.153632
2023,3,SE,1.000000,6.123234e-17,34.2400,0,0,17149.9000,0.106073,0.736006,-0.430859,0.761382,2.240519,0.617632,0.784092,2.167432,0.153442,0.338938,-0.202610
2023,4,SE,0.866025,-0.500000,51.3600,0,0,25724.8500,0.159230,0.715499,-0.430859,0.673665,1.432910,0.763245,0.707944,2.107995,0.212819,-0.122092,-0.398525
2023,5,SE,0.500000,-0.866025,136.9600,0,0,68599.6000,0.929360,0.776494,-0.430859,0.384199,-1.594842,0.599430,0.406279,-1.367550,-0.885659,-0.128239,0.189219
2023,6,SE,1.2246468e-16,-1.000000,256.8000,0,0,128624.2500,0.174789,0.838540,-0.430859,0.147363,-1.969024,0.508422,0.163190,-1.336267,-0.511583,-0.091356,-0.300568
2023,7,SE,-0.500000,-0.866025,342.4000,0,0,171499.0000,0.144320,0.866146,-0.430859,0.015788,1.648065,0.290002,0.037253,1.635621,-0.143444,-0.128239,-0.349547
2023,8,SE,-0.866025,-0.500000,342.4000,0,0,171499.0000,-0.166195,0.830127,-0.430859,0.115200,-0.201016,0.344607,0.136831,0.071469,0.554238,0.332791,-0.251589
2023,9,SE,-1.000000,-1.8369702e-16,256.8000,0,0,128624.2500,-0.326314,0.824606,-0.430859,0.229232,-0.347570,0.544825,0.262769,-0.335210,0.376107,0.345085,0.042283
2023,10,SE,-0.866025,0.500000,136.9600,0,0,68599.6000,-0.476062,0.746259,-0.430859,0.337416,-0.562725,1.214646,0.432638,-0.685580,1.124260,1.064292,-0.912802
2023,11,SE,-0.500000,0.866025,51.3600,0,0,25724.8500,-0.441704,0.726278,-0.430859,0.457296,0.151339,0.890657,0.543932,-0.053663,0.197975,1.328616,0.189219
2023,12,SE,-2.4492936e-16,1.000000,34.2400,0,0,17149.9000,-0.363913,0.729170,-0.430859,0.623958,0.244884,0.635834,0.672798,0.102752,0.658149,0.707762,0.434113
2003,1,PA,0.500000,0.866025,12550.6200,1,1,7013419.3800,-0.048212,0.646617,2.262273,0.170754,0.962065,0.508422,0.198336,0.790979,1.192544,-0.853592,-0.888313
2003,2,PA,0.866025,0.500000,12550.6200,1,1,7013419.3800,1.099203,0.648983,2.301507,0.115200,0.899702,0.490221,0.145618,0.947394,1.073789,-1.001122,-0.496483
2003,3,PA,1.000000,6.123234e-17,12550.6200,1,1,7013419.3800,1.473248,0.646091,2.299437,0.170754,1.024429,0.563027,0.201265,1.009960,1.058945,-0.982681,-0.545461
2003,4,PA,0.866025,-0.500000,18825.9300,1,1,10520129.0700,0.850921,0.654242,2.634190,0.302330,0.962065,0.672237,0.324273,0.853545,0.984723,-1.087181,-0.398525
2003,5,PA,0.500000,-0.866025,50202.4800,1,1,28053677.5200,0.979600,0.663180,2.680181,0.629806,0.806156,0.654035,0.623009,0.916111,1.088634,-0.675327,-0.594440
2003,6,PA,1.2246468e-16,-1.000000,94129.6500,1,1,52600645.3500,-0.185642,0.644251,6.999767,1.349085,0.712611,0.963463,1.317130,0.634564,0.969879,-0.288062,-0.790355
2003,7,PA,-0.500000,-0.866025,125506.2000,1,1,70134193.8000,0.038654,0.663706,7.846148,1.577149,0.743793,0.763245,1.548504,0.759696,0.435484,-0.054474,-1.231164
2003,8,PA,-0.866025,-0.500000,125506.2000,1,1,70134193.8000,-0.033302,0.692889,6.151174,1.024532,0.837338,0.799649,1.006679,0.665847,0.806592,-0.214298,-0.251589
2003,9,PA,-1.000000,-1.8369702e-16,94129.6500,1,1,52600645.3500,0.226001,0.665021,3.716227,0.536241,0.743793,0.635834,0.529288,0.790979,0.940190,-0.607710,-0.692398
2003,10,PA,-0.866025,0.500000,50202.4800,1,1,28053677.5200,0.085977,0.623481,3.245520,0.603491,0.868520,0.654035,0.614223,0.853545,0.880813,-0.589269,-0.937291
2003,11,PA,-0.500000,0.866025,18825.9300,1,1,10520129.0700,0.145617,0.602449,3.233957,0.694132,0.837338,0.563027,0.699157,1.228942,0.910502,-0.552386,-0.741376
2003,12,PA,-2.4492936e-16,1.000000,12550.6200,1,1,7013419.3800,0.196505,0.619801,1.951992,0.419285,0.962065,0.672237,0.458997,0.884828,0.910502,-0.853592,-0.692398
2004,1,PA,0.500000,0.866025,19493.9600,1,1,11695860.0600,0.740069,0.620589,2.432413,0.451448,0.993247,0.617632,0.479499,0.978677,0.895658,-0.681475,-0.398525
2004,2,PA,0.866025,0.500000,19493.9600,1,1,11695860.0600,1.679718,0.651875,1.996006,0.083037,0.899702,0.581229,0.110472,0.853545,1.162855,-1.167093,-0.741376
2004,3,PA,1.000000,6.123234e-17,19493.9600,1,1,11695860.0600,1.409718,0.631894,2.051430,0.191221,0.899702,0.726842,0.218837,1.072526,1.148011,-1.234710,-0.251589
2004,4,PA,0.866025,-0.500000,29240.9400,1,1,17543790.0900,1.066790,0.637153,2.775657,0.395894,0.899702,0.617632,0.403350,0.978677,1.192544,-1.167093,-0.643419
2004,5,PA,0.500000,-0.866025,77975.8400,1,1,46783440.2400,0.765578,0.644251,5.432273,1.094706,0.962065,0.854254,1.053540,0.822262,1.073789,-0.411004,-0.300568
2004,6,PA,1.2246468e-16,-1.000000,146204.7000,1,1,87718950.4500,-0.021212,0.690260,8.871185,1.404639,0.556702,0.945262,1.355204,0.603281,1.058945,-0.275768,-0.790355
2004,7,PA,-0.500000,-0.866025,194939.6000,1,1,1.169586e+08,-0.450780,0.678429,7.784282,1.202890,0.494338,0.690439,1.109187,0.478149,0.851125,-0.300356,-0.986270
2004,8,PA,-0.866025,-0.500000,194939.6000,1,1,1.169586e+08,-0.193422,0.710241,5.543521,0.767229,0.837338,0.690439,0.719659,0.759696,0.672993,-0.349533,-0.643419
2004,9,PA,-1.000000,-1.8369702e-16,146204.7000,1,1,87718950.4500,1.639428,0.648195,2.233324,0.188298,0.619065,0.563027,0.192478,0.822262,0.910502,-0.755239,-0.545461
2004,10,PA,-0.866025,0.500000,77975.8400,1,1,46783440.2400,0.947608,0.596928,2.082211,0.591795,0.494338,0.708640,0.707944,0.634564,1.311298,-1.013416,-1.378100
2004,11,PA,-0.500000,0.866025,29240.9400,1,1,17543790.0900,-0.476062,0.614017,6.404379,1.390020,0.216820,1.797099,1.498715,0.174703,1.354347,-1.025710,-2.318491
2004,12,PA,-2.4492936e-16,1.000000,19493.9600,1,1,11695860.0600,0.408161,0.620326,5.831026,1.129793,0.930883,0.672237,1.167762,0.790979,0.940190,-0.798269,-0.888313
2005,1,PA,0.500000,0.866025,18834.3000,1,1,11046534.0600,0.690801,0.604026,2.773024,0.504078,0.930883,0.635834,0.511715,0.884828,1.014412,-0.890475,-0.398525
2005,2,PA,0.866025,0.500000,18834.3000,1,1,11046534.0600,0.953994,0.600345,2.545846,0.387123,0.837338,0.708640,0.403350,1.041243,0.925346,-1.099475,0.042283
2005,3,PA,1.000000,6.123234e-17,18834.3000,1,1,11046534.0600,1.112168,0.646091,2.445326,0.372503,1.055611,0.745044,0.385778,0.978677,1.281609,-1.124063,-0.643419
2005,4,PA,0.866025,-0.500000,28251.4500,1,1,16569801.0900,-0.273805,0.637415,2.610766,0.346188,0.899702,0.690439,0.356490,1.103809,1.133166,-1.271593,-0.643419
2005,5,PA,0.500000,-0.866025,75337.2000,1,1,44186136.2400,2.712391,0.638993,3.634270,0.632730,0.743793,0.781447,0.652297,0.916111,1.207388,-0.816710,-0.986270
2005,6,PA,1.2246468e-16,-1.000000,141257.2500,1,1,82849005.4500,-0.114334,0.630843,4.635342,1.375400,0.650247,0.908858,1.460640,0.509432,0.999568,-0.785975,-1.574015
2005,7,PA,-0.500000,-0.866025,188343.0000,1,1,1.1046534e+08,-0.413181,0.664232,7.426054,1.448498,0.525520,0.726842,1.434281,0.384300,0.880813,-0.386415,-1.329121
2005,8,PA,-0.866025,-0.500000,188343.0000,1,1,1.1046534e+08,-0.156795,0.674748,5.677988,1.097630,0.650247,0.708640,1.082828,0.697130,0.672993,-0.411004,-0.692398
2005,9,PA,-1.000000,-1.8369702e-16,141257.2500,1,1,82849005.4500,0.025041,0.663969,3.467351,0.667817,0.837338,0.635834,0.669870,0.759696,0.895658,-0.447886,-0.888313
2005,10,PA,-0.866025,0.500000,75337.2000,1,1,44186136.2400,0.289530,0.632420,3.319830,0.711675,0.868520,0.690439,0.713801,0.822262,0.969879,-0.466327,-0.937291
2005,11,PA,-0.500000,0.866025,28251.4500,1,1,16569801.0900,-0.003158,0.586148,2.993168,0.790620,1.024429,0.708640,0.784092,0.978677,0.880813,-0.570827,-0.741376
2005,12,PA,-2.4492936e-16,1.000000,18834.3000,1,1,11046534.0600,1.127078,0.589829,2.590670,0.638578,6.418880,0.526624,0.599579,6.328075,0.821436,-1.007269,-0.692398
2006,1,PA,0.500000,0.866025,15418.3000,1,1,9331863.9600,0.878796,0.600083,2.554733,1.094706,6.450062,0.708640,1.117973,6.547056,0.955035,-1.019563,-0.741376
2006,2,PA,0.866025,0.500000,15418.3000,1,1,9331863.9600,1.036646,0.618486,2.059610,0.989446,2.988882,1.127278,1.033038,3.293621,1.133166,-0.915063,-0.447504
2006,3,PA,1.000000,6.123234e-17,15418.3000,1,1,9331863.9600,0.222435,0.640570,0.546108,0.466068,1.492156,1.036270,0.590792,1.479206,1.058945,-1.363799,-0.741376
2006,4,PA,0.866025,-0.500000,23127.4500,1,1,13997795.9400,-0.476062,0.656608,-0.369394,0.325721,0.478747,1.291093,0.458997,0.306092,1.599278,-1.517475,-2.627057
2006,5,PA,0.500000,-0.866025,61673.2000,1,1,37327455.8400,-0.476062,0.682373,-0.387454,0.378351,0.360257,1.347518,0.488285,0.187217,1.529509,-1.277740,-2.548691
2006,6,PA,1.2246468e-16,-1.000000,115637.2500,1,1,69988979.7000,-0.476062,0.708401,-0.405514,0.430981,0.235529,1.403943,0.520502,0.062085,1.461226,-1.038004,-2.475223
2006,7,PA,-0.500000,-0.866025,154183.0000,1,1,93318639.6000,-0.273157,0.687105,2.317663,0.536241,0.681429,0.635834,0.546861,0.634564,0.687837,-1.148651,0.140241
