Year,Month,Stan,Total_Precipitation,Atmospheric_Pressure_Station,Global_Radiation,Air_Temperature,Max_Air_Temperature,Min_Air_Temperature,Relative_Humidity,Max_Relative_Humidity,Min_Relative_Humidity,Hourly_Wind_Speed,Max_Wind_Gust
2017,1,AC,306.3,985.22,612.88,24.46,25.2,21.4,24.13,25.3,20.2,4.15,7.0
2017,2,AC,219.6,984.64,705.23,24.85,24.8,21.5,24.35,26.2,19.4,4.27,6.5
2017,3,AC,285.5,984.97,669.91,24.89,25.5,21.1,24.44,26.3,18.7,3.63,7.1
2017,4,AC,216.6,985.77,662.9,24.81,24.7,16.4,24.32,25.5,15.3,4.02,7.3
2017,5,AC,233.1,986.07,633.15,25.54,25.2,20.4,25.09,25.8,19.4,3.46,6.7
2017,6,AC,48.6,987.52,691.91,24.22,24.6,14.9,23.69,25.3,10.6,3.34,7.8
2017,7,AC,34.4,989.37,1068.5,25.66,23.0,13.5,24.84,23.6,2.5,3.92,9.2
2017,8,AC,46.0,986.29,1247.31,28.71,23.2,19.5,27.7,24.4,11.4,4.93,8.7
2017,9,AC,75.6,986.18,792.97,26.28,23.4,17.3,25.57,24.2,13.3,4.0,8.0
2017,10,AC,19.2,984.35,266.38,27.77,23.9,22.1,27.59,24.4,18.1,3.17,5.9
2017,11,AC,0.0,984.54,35.49,27.77,20.24,28.3,27.72,20.59,19.77,2.89,1.62
2017,12,AC,0.0,984.66,44.39,27.59,20.43,28.12,27.5,20.75,19.85,3.36,1.51
2018,1,AC,0.0,984.78,53.44,27.4,20.63,27.94,27.27,20.92,19.94,3.85,1.41
2018,2,AC,0.0,984.89,62.05,27.22,20.81,27.78,27.06,21.07,20.03,4.31,1.3
2018,3,AC,0.0,985.0,70.65,27.04,21.0,27.61,26.84,21.24,20.11,4.76,1.2
2018,4,AC,0.0,985.12,79.55,26.86,21.2,27.43,26.62,21.4,20.2,5.24,1.09
2018,5,AC,0.0,985.24,88.45,26.68,21.39,27.26,26.4,21.57,20.28,5.71,0.99
2018,6,AC,0.0,985.35,97.35,26.49,21.58,27.09,26.17,21.73,20.37,6.19,0.88
2018,7,AC,0.0,985.47,106.25,26.31,21.78,26.91,25.95,21.9,20.46,6.66,0.77
2018,8,AC,57.6,986.91,378.53,25.14,22.3,12.6,24.64,22.9,9.4,6.14,7.3
2018,9,AC,97.8,985.2,896.32,26.3,23.9,16.6,25.55,24.8,7.1,4.46,9.3
2018,10,AC,168.4,984.46,778.41,26.01,24.8,21.1,25.42,25.2,17.0,4.11,6.2
2018,11,AC,69.85,985.39,1020.1,26.71,24.1,22.7,26.59,24.7,20.3,6.69,5.7
2018,12,AC,268.94,987.3,1242.2,27.19,22.98,27.97,27.06,23.6,22.35,6.64,3.87
2019,1,AC,473.01,989.04,1445.55,27.71,22.7,28.42,27.49,23.48,22.0,6.21,3.35
2019,2,AC,602.63,990.69,1639.07,28.2,22.43,28.88,27.89,23.35,21.67,5.81,2.83
2019,3,AC,861.39,992.35,1832.58,28.7,22.18,29.28,28.29,23.24,21.32,5.41,2.36
2019,4,AC,1027.91,994.07,2032.66,29.21,21.9,29.74,28.71,23.12,20.97,4.99,1.84
2019,5,AC,1262.95,995.78,2232.74,29.73,21.64,30.17,29.13,23.0,20.62,4.57,1.33
2019,6,AC,884.32,996.47,1753.32,28.36,24.8,19.0,27.7,25.0,17.9,3.48,3.9
2019,7,AC,92.4,996.64,721.5,23.8,24.0,14.2,23.17,26.1,10.5,2.35,4.1
2019,8,AC,10.4,997.53,786.44,24.82,23.0,9.6,24.1,24.5,0.2,2.65,3.7
2019,9,AC,109.8,995.81,767.14,26.97,26.2,19.6,26.27,26.4,14.7,2.91,4.1
2019,10,AC,229.6,996.24,737.57,25.66,24.9,18.9,25.11,26.1,17.2,2.81,4.8
2019,11,AC,384.4,994.61,668.7,25.85,25.7,21.8,25.36,26.8,20.2,2.78,4.0
2019,12,AC,453.4,995.43,667.16,25.77,25.3,22.3,25.28,26.8,19.3,2.75,5.3
2020,1,AC,121.6,995.76,106.5,26.6,25.5,22.4,26.09,26.1,19.5,3.04,3.2
2020,2,AC,303.4,996.34,106.5,25.79,25.5,19.4,25.32,26.1,17.7,2.92,5.0
2020,3,AC,89.1,993.77,106.5,29.27,27.1,22.6,29.05,27.3,20.9,2.88,3.4
2020,4,AC,0.0,991.85,106.5,31.25,24.54,34.02,31.25,24.55,21.84,3.06,0.69
2020,5,AC,0.0,991.71,106.5,31.29,24.46,34.04,31.29,24.47,21.68,3.03,0.67
2020,6,AC,0.0,991.58,106.5,31.33,24.36,34.07,31.33,24.39,21.53,3.0,0.65
2020,7,AC,0.0,991.44,106.5,31.38,24.28,34.1,31.38,24.31,21.36,2.96,0.63
2020,8,AC,0.0,991.3,106.5,31.42,24.19,34.12,31.42,24.23,21.2,2.93,0.61
2020,9,AC,0.0,991.17,106.5,31.46,24.1,34.15,31.46,24.15,21.05,2.9,0.59
2020,10,AC,0.0,991.03,106.5,31.51,24.01,34.18,31.51,24.07,20.88,2.86,0.57
2020,11,AC,0.0,990.9,106.5,31.55,23.92,34.2,31.55,23.99,20.73,2.83,0.55
2020,12,AC,0.0,990.76,106.5,31.59,23.83,34.23,31.59,23.91,20.57,2.8,0.53
2021,1,AC,0.0,990.62,106.5,31.64,23.74,34.26,31.64,23.83,20.41,2.76,0.51
2021,2,AC,0.0,990.49,106.5,31.68,23.65,34.28,31.68,23.75,20.26,2.73,0.49
2021,3,AC,0.0,990.36,106.5,31.72,23.56,34.31,31.72,23.68,20.1,2.7,0.47
2021,4,AC,0.0,990.22,106.5,31.76,23.47,34.33,31.76,23.6,19.94,2.67,0.45
2021,5,AC,0.0,990.09,106.5,31.81,23.39,34.36,31.81,23.52,19.78,2.63,0.43
2021,6,AC,0.0,989.95,106.5,31.85,23.3,34.39,31.85,23.44,19.62,2.6,0.41
2021,7,AC,0.0,989.82,106.5,31.89,23.21,34.41,31.89,23.36,19.46,2.57,0.39
2021,8,AC,0.0,989.68,106.5,31.94,23.12,34.44,31.94,23.28,19.3,2.53,0.37
2021,9,AC,0.0,989.54,106.5,31.98,23.03,34.47,31.98,23.2,19.14,2.5,0.35
2021,10,AC,0.0,989.41,106.5,32.02,22.94,34.49,32.02,23.12,18.98,2.47,0.33
2021,11,AC,0.0,989.27,106.5,32.07,22.85,34.52,32.07,23.04,18.83,2.43,0.31
2021,12,AC,0.0,989.13,106.5,32.11,22.76,34.55,32.11,22.96,18.67,2.4,0.29
2022,1,AC,0.0,989.0,106.5,32.15,22.67,34.57,32.15,22.88,18.5,2.37,0.27
2022,2,AC,0.0,988.87,106.5,32.19,22.58,34.6,32.19,22.8,18.36,2.34,0.25
2022,3,AC,0.0,988.73,106.5,32.24,22.49,34.62,32.24,22.73,18.2,2.3,0.23
2022,4,AC,0.0,988.6,106.5,32.28,22.4,34.65,32.28,22.65,18.04,2.27,0.21
2022,5,AC,0.0,988.46,106.5,32.32,22.32,34.68,32.32,22.57,17.88,2.24,0.19
2022,6,AC,0.0,988.33,106.5,32.36,22.23,34.7,32.36,22.49,17.72,2.2,0.17
2022,7,AC,0.0,988.19,106.5,32.41,22.14,34.73,32.41,22.41,17.56,2.17,0.15
2022,8,AC,0.0,988.05,106.5,32.45,22.05,34.76,32.45,22.33,17.4,2.14,0.13
2022,9,AC,7.0,989.32,106.5,30.59,22.8,19.1,30.35,23.6,14.1,2.62,3.4
2022,10,AC,230.2,991.69,106.5,26.43,24.8,19.5,25.8,26.3,15.5,2.99,4.1
2022,11,AC,171.4,991.81,106.5,25.82,25.8,14.5,25.18,26.0,5.6,2.82,3.2
2022,12,AC,454.4,990.89,106.5,25.81,24.9,20.8,25.31,25.1,17.5,2.92,3.8
2023,1,AC,180.0,992.4,106.5,25.42,24.5,20.8,24.94,25.4,18.6,3.21,3.8
2023,2,AC,281.6,992.62,106.5,25.27,24.6,18.1,24.82,25.6,16.6,2.56,3.5
2023,3,AC,520.6,992.49,106.5,25.28,25.3,21.0,24.81,26.8,19.2,2.63,3.0
2023,4,AC,169.6,992.43,106.5,25.61,25.5,21.6,25.12,25.8,18.8,2.27,3.5
2023,5,AC,210.2,994.19,106.5,25.34,25.3,21.0,24.89,26.4,19.2,2.26,2.6
2023,6,AC,47.6,996.1,106.5,23.82,25.0,11.2,23.25,25.6,8.8,2.04,2.6
2023,7,AC,9.6,995.11,106.5,25.54,25.3,15.7,24.89,26.3,11.4,2.09,2.9
2023,8,AC,43.2,993.36,106.5,27.23,23.9,18.3,26.56,24.8,13.0,2.37,4.2
2023,9,AC,79.6,992.18,106.5,27.83,25.6,21.5,27.16,26.8,14.4,2.91,4.9
2023,10,AC,77.4,990.84,106.5,28.48,25.0,22.9,27.83,25.5,16.6,3.25,5.0
2023,11,AC,101.6,990.92,106.5,27.63,24.4,21.1,27.03,25.4,16.4,3.07,4.6
2023,12,AC,278.6,991.67,106.5,26.31,25.3,22.2,25.84,25.7,19.2,2.64,3.4
2000,5,BA,0.0,1007.4,919.0,27.2,22.8,28.7,26.6,23.5,22.1,3.7,1.1
2000,6,BA,0.0,1007.4,919.0,27.2,22.8,28.7,26.6,23.5,22.1,3.7,1.1
2000,7,BA,0.0,1007.4,919.0,27.2,22.8,28.7,26.6,23.5,22.1,3.7,1.1
2000,8,BA,0.0,1007.4,919.0,27.2,22.8,28.7,26.6,23.5,22.1,3.7,1.1
2000,9,BA,0.0,1007.4,919.0,27.2,22.8,28.7,26.6,23.5,22.1,3.7,1.1
2000,10,BA,5.0,1007.4,994.21,25.88,23.7,22.4,25.45,24.3,17.3,5.69,5.1
2000,11,BA,76.4,1007.4,955.47,26.05,24.0,22.3,25.67,24.4,17.5,5.69,5.6
2000,12,BA,90.8,1007.4,868.58,25.95,24.5,21.7,25.58,25.3,18.2,5.71,5.2
2001,1,BA,98.8,1008.2,1030.52,26.28,24.2,22.8,25.87,24.8,18.3,5.44,4.2
2001,2,BA,30.4,1006.4,1032.32,27.2,24.6,23.2,26.75,25.7,19.2,5.53,4.8
2001,3,BA,266.3,1007.16,836.13,26.66,24.9,22.7,26.26,25.6,19.8,4.91,4.0
2001,4,BA,109.8,1008.22,809.04,26.42,24.6,23.1,25.93,25.0,18.2,5.21,3.9
2001,5,BA,208.0,1008.1,642.82,25.83,24.6,23.1,25.4,25.1,17.6,5.03,4.9
2001,6,BA,212.0,1011.36,618.38,24.49,23.8,21.2,24.05,24.8,14.1,6.18,6.2
2001,7,BA,222.4,1012.07,664.88,23.92,23.0,21.1,23.52,23.7,15.8,6.06,6.4
2001,8,BA,154.4,1014.26,656.75,23.51,22.3,20.1,23.05,22.9,14.4,7.22,5.5
2001,9,BA,190.4,1010.35,779.04,23.93,23.0,20.5,23.52,23.3,17.2,6.23,7.6
2001,10,BA,210.6,1008.85,803.72,24.8,23.6,21.5,24.39,24.4,16.7,6.32,6.0
2001,11,BA,45.6,1006.9,862.58,26.13,24.5,23.0,25.7,25.9,18.6,5.62,4.9
2001,12,BA,114.4,1006.86,981.27,26.27,24.5,22.4,25.88,25.0,19.0,5.95,5.3
2002,1,BA,230.7,1006.72,965.87,26.12,24.8,22.3,25.72,25.4,14.6,5.47,5.1
2002,2,BA,104.8,1007.47,1002.24,26.54,24.5,22.0,26.15,25.3,18.2,5.05,4.5
2002,3,BA,107.5,1007.55,963.57,26.91,24.6,23.3,26.41,25.3,19.8,5.28,3.7
2002,4,BA,71.8,1007.24,828.11,26.53,24.5,23.0,26.05,24.9,19.1,5.03,4.2
2002,5,BA,364.0,1008.99,614.25,25.26,24.2,20.4,24.85,24.6,16.8,5.54,7.0
2002,6,BA,207.3,1012.01,588.56,24.46,23.6,21.4,23.95,23.6,16.3,5.76,5.4
2002,7,BA,266.6,1012.32,615.25,23.67,22.8,20.1,23.24,23.3,16.8,5.79,12.3
2002,8,BA,155.5,1012.73,752.15,23.81,22.4,20.7,23.35,23.6,16.3,13.81,15.0
2002,9,BA,270.6,1010.47,768.46,24.35,23.8,20.7,23.95,24.1,16.1,5.83,3.2
2002,10,BA,16.4,1009.19,1030.31,25.3,23.5,21.7,24.93,24.4,15.7,6.95,2.5
2002,11,BA,26.9,1008.53,1023.94,26.04,24.4,22.6,25.62,24.6,17.4,7.79,2.93
2002,12,BA,3.8,1007.37,1762.18,28.02,24.6,23.3,27.68,25.0,19.1,7.69,4.5
2003,1,BA,0.2,1006.7,1154.95,28.07,23.7,23.8,27.73,24.1,19.7,6.76,4.5
2003,2,BA,71.6,1007.18,1111.17,27.64,24.9,22.1,27.11,24.9,18.6,5.63,3.8
2003,3,BA,211.3,1007.08,885.21,26.88,25.3,23.1,26.45,25.4,18.5,4.97,3.8
2003,4,BA,196.8,1007.73,792.78,26.69,24.9,23.4,26.28,25.6,19.8,4.2,3.4
2003,5,BA,585.4,1008.97,604.81,25.41,25.1,21.9,24.96,25.2,17.3,4.08,0.86
2003,6,BA,238.1,1010.59,594.52,24.52,23.9,21.8,24.11,24.2,16.6,4.43,0.78
2003,7,BA,196.0,1012.9,640.88,23.9,22.5,21.1,23.44,22.9,13.6,4.79,0.71
2003,8,BA,157.3,1012.32,684.01,23.68,22.9,20.8,23.27,23.6,16.8,5.15,0.63
2003,9,BA,150.8,1011.4,807.11,24.24,23.4,20.7,23.84,24.1,16.6,5.5,0.55
2003,10,BA,55.2,1009.41,1021.78,25.35,23.7,22.2,24.99,24.6,14.8,5.85,0.48
2003,11,BA,143.8,1007.43,937.84,25.81,24.5,22.4,25.41,25.0,17.9,6.2,0.4
2003,12,BA,30.0,1007.01,1004.13,28.42,26.6,23.4,27.91,26.7,18.0,5.93,4.8
2004,1,BA,307.6,1005.24,859.22,28.09,25.6,23.1,27.58,25.9,18.9,5.42,5.4
2004,2,BA,166.6,1006.65,965.2,28.72,24.5,23.9,28.27,24.9,19.9,4.88,3.8
2004,3,BA,130.4,1006.42,813.96,28.7,25.4,25.2,28.25,25.9,19.4,4.66,4.1
2004,4,BA,319.6,1007.38,722.0,28.24,25.7,24.0,27.79,26.1,19.5,4.97,5.1
2004,5,BA,132.4,1008.96,644.55,27.54,24.4,23.7,27.11,25.1,18.0,4.57,4.7
2004,6,BA,316.4,1012.17,579.38,26.47,23.3,23.3,25.99,24.2,15.4,5.43,4.7
2004,7,BA,229.2,1011.53,596.85,25.55,22.7,21.5,25.11,23.4,11.8,6.57,8.0
2004,8,BA,132.5,1012.61,687.12,25.43,22.7,22.2,25.0,23.2,12.1,5.86,6.3
2004,9,BA,43.8,1011.32,915.0,26.53,22.2,23.1,26.13,22.8,13.4,6.05,4.4
2004,10,BA,88.4,1008.26,884.3,27.29,23.7,24.1,26.88,24.5,15.9,5.67,4.7
2004,11,BA,167.6,1006.98,897.88,27.86,23.9,23.4,27.47,24.5,17.8,5.73,5.0
2004,12,BA,13.2,1006.45,1103.65,28.79,24.1,25.3,28.39,25.2,13.8,5.77,4.6
2005,1,BA,45.8,1005.44,1044.25,29.11,25.1,24.4,28.69,25.2,16.8,5.58,4.7
2005,2,BA,347.2,1005.48,774.35,28.7,25.4,25.5,28.29,26.6,18.3,5.27,6.1
2005,3,BA,341.4,1006.38,890.53,29.2,25.2,25.0,28.78,26.3,19.7,4.63,3.4
2005,4,BA,311.6,1007.57,775.24,28.15,24.7,25.0,27.67,26.1,19.5,4.4,4.4
2005,5,BA,209.4,1008.56,626.43,27.69,25.0,24.3,27.25,25.5,18.2,6.02,7.3
2005,6,BA,394.5,1010.53,590.23,26.41,24.6,23.8,25.95,25.0,17.6,6.22,6.3
2005,7,BA,206.6,1012.76,640.64,25.73,23.0,22.8,25.27,23.6,13.3,6.47,8.1
2005,8,BA,121.2,1012.25,775.39,26.08,23.0,22.6,25.62,23.3,15.5,5.93,3.9
2005,9,BA,35.7,1010.7,871.64,26.93,23.3,23.1,26.51,23.8,16.2,5.65,3.8
2005,10,BA,3.2,1009.05,1009.13,27.91,24.7,24.5,27.44,25.2,17.3,6.29,4.0
2005,11,BA,14.2,1006.59,907.42,28.12,23.7,24.4,27.73,24.7,14.8,6.07,2.0
2005,12,BA,55.9,1006.15,876.02,26.9,24.7,24.9,26.2,25.8,19.2,5.66,2.0
2006,1,BA,39.98,1009.55,211.19,24.99,22.42,25.57,24.37,22.9,21.3,5.24,2.0
2006,2,BA,104.19,1010.21,300.18,25.53,22.29,26.0,24.65,22.9,21.3,4.84,1.86
2006,3,BA,190.73,1010.87,389.17,26.07,22.18,26.39,24.93,22.9,21.3,4.45,1.73
2006,4,BA,259.99,1011.55,481.17,26.63,22.05,26.82,25.23,22.9,21.3,4.04,1.59
2006,5,BA,346.59,1012.23,573.17,27.18,21.93,27.24,25.52,22.9,21.3,3.63,1.45
2006,6,BA,359.92,1012.91,669.97,27.53,22.9,24.5,25.82,23.4,17.3,3.77,5.7
2006,7,BA,0.0,1012.59,720.19,25.55,22.9,22.8,25.09,23.5,14.5,6.6,5.6
2006,8,BA,0.0,1011.77,823.67,26.08,22.4,22.9,25.6,23.4,15.45,6.17,6.4
2006,9,BA,0.0,1010.9,938.37,26.51,23.0,21.8,25.99,24.1,9.5,6.73,5.9
2006,10,BA,49.0,1008.05,933.14,27.53,23.6,23.9,26.98,24.0,17.1,6.64,5.9
2006,11,BA,130.0,1006.38,989.09,28.13,24.1,24.8,27.57,24.8,18.3,6.02,4.0
2006,12,BA,28.9,1007.4,1130.95,29.3,24.5,25.5,28.77,25.4,18.7,6.2,4.8
2007,1,BA,27.7,1007.05,1282.07,30.04,24.7,27.3,29.36,25.3,16.8,6.6,4.8
2007,2,BA,290.1,1006.68,1041.14,28.79,25.2,24.2,28.24,26.2,19.0,5.69,4.3
2007,3,BA,94.4,1007.23,911.63,28.65,25.3,24.7,28.19,25.8,18.1,5.49,4.1
2007,4,BA,156.7,1007.51,746.98,28.34,25.9,25.5,27.88,25.9,18.1,5.07,3.8
2007,5,BA,173.5,1008.86,730.42,27.7,24.5,24.5,27.21,24.9,16.3,6.21,7.5
2007,6,BA,141.2,1010.6,457.57,38.95,45.0,25.87,38.73,45.0,22.09,6.41,4.8
2007,7,BA,134.0,1011.63,675.6,28.0,41.6,21.0,27.6,41.7,35.1,5.9,8.7
2007,8,BA,206.3,1012.8,1024.14,23.85,38.97,20.7,23.35,39.04,36.91,7.07,6.0
2007,9,BA,57.7,1012.87,1404.06,24.35,37.4,21.0,23.81,37.42,35.34,7.01,4.5
2007,10,BA,80.8,1009.54,1369.91,25.27,35.88,20.9,24.78,35.86,33.71,6.49,4.0
2007,11,BA,7.4,1007.18,1401.3,26.72,34.31,24.1,26.15,34.25,32.14,6.98,4.8
2007,12,BA,1.8,1005.58,741.89,26.17,32.79,23.3,25.81,32.69,30.52,6.52,4.9
2008,1,BA,0.0,1003.45,384.8,26.23,31.22,25.86,25.59,31.08,28.89,5.88,2.03
2008,2,BA,0.0,1002.28,647.78,27.1,29.64,26.52,25.96,29.46,27.37,5.31,1.89
2008,3,BA,0.0,1001.12,910.76,27.97,28.17,27.13,26.32,27.95,25.75,4.74,1.76
2008,4,BA,5.6,1001.03,1219.0,28.37,26.6,24.6,26.59,26.34,22.1,4.17,1.63
2008,5,BA,101.9,1009.25,904.3,25.21,25.6,22.6,24.79,26.1,19.3,5.91,5.5
2008,6,BA,154.6,1011.42,726.51,24.44,24.2,21.2,24.01,24.8,15.8,6.08,4.1
2008,7,BA,173.1,1012.88,635.29,23.47,21.6,20.1,23.01,22.3,14.1,7.09,6.0
2008,8,BA,65.6,1011.06,710.18,23.71,22.3,20.5,23.27,22.7,14.0,6.11,3.4
2008,9,BA,41.6,1011.02,423.23,24.66,23.1,21.0,24.28,23.6,14.0,5.81,4.8
2008,10,BA,34.8,1009.92,191.19,25.79,23.5,22.1,25.35,23.9,17.3,6.78,4.2
2008,11,BA,89.2,1006.65,321.29,26.35,24.8,22.9,25.94,24.9,17.3,6.6,4.9
2008,12,BA,105.2,1005.86,318.55,26.0,24.1,22.7,25.61,24.6,17.8,5.38,4.5
2009,1,BA,32.4,1006.7,444.95,27.2,24.3,23.2,26.76,25.0,18.1,5.67,3.9
2009,2,BA,129.6,1006.26,251.88,26.94,25.1,22.5,26.49,25.8,18.8,5.32,3.9
2009,3,BA,25.2,1005.16,129.93,27.54,24.9,23.4,27.09,25.2,20.2,5.08,4.0
2009,4,BA,110.2,1006.72,1280.67,26.32,25.2,22.3,25.89,26.0,19.7,4.8,4.1
2009,5,BA,3.3,1008.4,1285.37,25.04,25.0,22.1,24.66,25.7,17.7,6.84,6.0
2009,6,BA,160.2,1010.47,904.81,24.85,23.7,22.8,24.44,24.9,18.7,5.39,4.5
2009,7,BA,161.0,1011.4,702.27,24.24,23.3,21.2,23.84,23.4,17.6,5.18,3.3
2009,8,BA,101.8,1011.39,753.17,24.16,22.9,20.9,23.7,23.4,15.2,5.84,4.3
2009,9,BA,57.8,1010.53,895.11,24.95,24.0,21.1,24.51,24.1,17.2,5.57,3.4
2009,10,BA,156.3,1006.79,835.31,25.7,25.1,22.1,25.28,25.4,17.7,6.05,4.0
2009,11,BA,30.2,1006.88,1123.1,26.27,23.8,22.2,25.84,24.3,17.4,6.3,4.4
2009,12,BA,7.8,1006.75,1051.37,27.26,25.0,23.6,26.83,25.6,18.2,6.28,4.0
2010,1,BA,86.4,1007.23,1051.34,27.23,24.5,22.9,26.74,25.7,19.5,5.4,3.7
2010,2,BA,13.2,1006.89,1022.49,28.16,24.8,23.8,27.7,25.6,18.6,5.7,3.6
2010,3,BA,56.0,1006.09,858.11,27.55,25.6,22.8,27.12,25.8,18.8,4.92,3.9
2010,4,BA,22.8,1006.73,666.9,25.97,25.7,22.5,25.57,26.0,19.2,5.6,6.0
2010,5,BA,245.6,1007.23,644.81,25.63,25.1,22.4,25.25,25.7,18.5,4.9,4.4
2010,6,BA,136.8,1010.48,578.31,24.58,24.1,21.4,24.19,24.6,15.7,7.69,6.1
2010,7,BA,502.6,1011.74,609.6,23.07,23.0,19.5,22.58,23.9,15.8,6.82,5.7
2010,8,BA,187.2,1011.97,750.9,22.84,21.8,19.6,22.36,22.4,14.3,6.32,6.1
2010,9,BA,62.8,1010.46,830.01,23.76,22.3,20.2,23.28,22.5,14.7,6.7,5.4
2010,10,BA,60.2,1006.86,896.82,25.51,24.2,21.4,25.08,24.9,18.7,6.08,4.2
2010,11,BA,31.2,1005.07,939.33,26.15,23.4,21.2,25.71,24.6,16.0,6.34,3.8
2010,12,BA,73.0,1003.59,923.44,26.22,24.4,22.3,25.8,24.9,18.4,5.73,3.7
2011,1,BA,51.6,1004.63,1018.58,26.08,24.8,22.0,25.61,25.9,17.9,5.33,3.4
2011,2,BA,4.4,1005.26,1072.94,27.2,24.9,23.3,26.75,25.5,19.0,5.77,3.1
2011,3,BA,190.0,1004.25,808.78,26.65,25.4,23.2,26.22,25.6,20.0,5.52,5.4
2011,4,BA,359.4,1005.66,763.99,25.76,25.2,22.4,25.24,25.4,19.7,5.26,3.1
2011,5,BA,311.4,1007.99,583.3,24.47,24.5,19.8,24.0,25.2,18.0,5.91,4.2
2011,6,BA,187.0,1009.52,564.54,23.45,23.3,20.7,22.97,23.9,16.6,5.44,6.0
2011,7,BA,24.0,1010.68,730.28,23.56,22.2,19.9,23.12,23.2,15.1,5.87,3.5
2011,8,BA,3.8,1010.57,741.72,23.54,22.9,20.3,23.1,23.3,13.9,5.39,3.2
2011,9,BA,64.2,1012.59,826.45,24.03,22.9,20.4,23.54,23.6,12.3,6.47,5.2
2011,10,BA,214.0,1007.44,816.14,25.01,24.2,21.3,24.55,24.9,18.1,6.67,6.7
2011,11,BA,414.4,1007.43,778.07,25.08,24.3,21.7,24.65,25.6,15.5,6.52,6.0
2011,12,BA,98.4,1006.62,916.09,26.07,24.4,22.4,25.61,25.3,18.5,5.65,3.8
2012,1,BA,16.2,1007.33,1030.13,26.59,24.9,22.3,26.07,25.6,16.4,5.83,4.1
2012,2,BA,0.0,1007.23,1004.94,26.43,24.3,22.3,25.88,25.2,16.9,5.4,3.4
2012,3,BA,0.0,1007.59,953.93,26.55,25.3,22.5,26.01,25.7,17.9,5.23,3.5
2012,4,BA,30.2,1007.59,823.11,26.5,24.2,22.8,25.93,25.1,16.9,5.06,4.2
2012,5,BA,417.4,1009.54,580.86,25.19,24.8,22.0,24.7,25.7,17.7,5.83,5.6
2012,6,BA,170.2,1011.17,607.31,24.52,23.7,19.9,24.02,24.5,17.9,4.77,3.4
2012,7,BA,163.2,1011.91,656.99,23.84,23.7,20.3,23.31,24.0,15.0,5.33,3.4
2012,8,BA,137.6,1013.7,757.69,23.55,22.1,20.3,22.97,23.1,16.0,6.68,4.4
2012,9,BA,33.4,1012.34,796.13,24.46,23.5,21.0,23.96,23.7,14.4,6.09,5.9
2012,10,BA,65.1,1009.45,914.75,24.83,23.5,20.8,24.33,24.7,16.8,5.84,3.4
2012,11,BA,12.4,1006.19,847.48,26.02,24.1,21.8,25.56,25.6,17.0,5.9,3.8
2012,12,BA,12.8,1006.51,1022.41,26.89,24.1,22.5,26.33,24.8,16.2,5.65,3.7
2013,1,BA,37.2,1007.05,964.36,27.31,25.3,23.4,26.77,25.5,17.6,5.83,3.9
2013,2,BA,30.2,1007.12,1062.25,27.67,26.0,23.5,27.1,26.3,18.3,5.84,3.6
2013,3,BA,39.0,1007.06,1009.3,27.92,25.1,23.3,27.33,26.2,19.3,5.55,3.6
2013,4,BA,239.4,1007.72,658.24,26.72,25.6,22.8,26.17,26.8,19.3,6.53,5.6
2013,5,BA,235.0,1009.09,590.23,25.39,24.6,21.7,24.94,25.5,18.8,5.35,5.1
2013,6,BA,305.1,1010.37,551.3,24.49,25.3,21.8,24.01,25.8,18.6,4.83,4.3
2013,7,BA,1.4,1009.34,52.48,23.82,24.8,22.7,23.67,24.9,19.6,4.34,2.3
2013,8,BA,176.6,1010.71,441.83,23.77,23.2,20.1,23.37,23.6,17.5,6.07,4.6
2013,9,BA,106.4,1011.02,798.86,24.47,23.8,20.7,23.97,24.6,16.8,5.75,4.0
2013,10,BA,219.4,1009.51,849.09,25.15,24.0,21.5,24.68,24.9,17.3,6.41,4.7
2013,11,BA,212.8,1007.04,913.77,25.49,25.5,20.7,25.01,26.1,18.7,5.82,3.7
2013,12,BA,159.2,1006.0,910.42,26.28,25.6,22.7,25.81,26.7,20.0,6.16,3.7
2014,1,BA,45.4,1008.13,980.57,26.56,25.4,23.0,25.98,25.9,18.8,5.39,3.6
2014,2,BA,149.4,1007.06,957.59,26.5,25.8,22.5,25.9,26.6,19.4,5.5,3.2
2014,3,BA,107.1,1007.57,980.4,27.07,25.8,22.8,26.38,26.6,20.3,5.04,2.9
2014,4,BA,0.0,1007.66,947.07,27.33,26.8,24.0,26.67,27.1,17.2,5.31,5.3
2014,5,BA,254.0,1008.8,571.93,25.3,26.7,21.9,24.78,26.7,17.7,5.42,6.0
2014,6,BA,245.8,1011.02,582.5,24.51,24.1,21.1,24.01,25.1,17.4,5.22,3.4
2014,7,BA,216.8,1013.45,602.44,23.89,24.5,20.3,23.39,25.9,17.8,5.78,4.4
2014,8,BA,62.2,1012.86,712.85,23.75,24.1,21.1,23.23,25.2,15.9,5.8,5.1
2014,9,BA,91.6,1011.42,743.77,24.19,23.9,20.3,23.65,24.6,15.7,6.2,5.5
2014,10,BA,31.6,1010.39,886.97,25.21,24.3,21.4,24.69,26.1,15.9,6.6,7.5
2014,11,BA,63.4,1007.5,820.9,25.65,24.8,21.3,25.14,25.6,18.3,6.01,4.8
2014,12,BA,201.2,1007.95,884.23,26.04,24.6,22.3,25.52,25.5,16.8,5.58,4.0
2015,1,BA,54.9,1008.84,1014.79,26.81,24.4,21.9,26.29,25.6,17.7,5.47,3.4
2015,2,BA,92.8,1007.74,920.53,27.11,24.8,23.5,26.57,25.5,18.9,5.41,3.5
